txn_id,customer_id,date,txn_type,amount_inr,country,country_risk,customer_segment,industry,velocity_24h,is_round_number,shell_company_flag,pep_flag,sanctions_flag,multi_account_flag,risk_score,sar_label
TXN001709,CUST1136,2024-07-10,SWIFT,1548.73,Australia,Low,Corporate,Import/Export,2,0,0,0,0,0,0,0
TXN001710,CUST1478,2024-07-16,Crypto Exchange,5814.56,Australia,Low,Retail,Healthcare,1,0,0,0,0,0,20,0
TXN001711,CUST1093,2024-01-18,RTGS,5349.62,Japan,Low,Retail,Real Estate,2,0,0,0,0,0,20,0
TXN001712,CUST1165,2024-09-04,SWIFT,134486.72,Singapore,Low,Retail,Finance,17,0,0,1,0,0,50,1
TXN001713,CUST1143,2024-05-10,Cash Deposit,9294.97,Germany,Low,SME,Import/Export,8,0,0,0,0,1,50,1
TXN001714,CUST1328,2024-02-18,Cash Deposit,12850.14,USA,Low,Retail,Finance,4,0,0,0,0,0,15,0
TXN001715,CUST1061,2024-06-26,Crypto Exchange,27545.81,UK,Low,SME,Real Estate,4,0,0,0,0,0,15,0
TXN001716,CUST1481,2024-04-03,NEFT,29457.69,Germany,Low,Retail,Retail Trade,5,0,0,0,0,0,30,0
TXN001717,CUST1430,2024-04-11,Wire Transfer,3379.16,Australia,Low,Corporate,Retail Trade,3,0,0,0,0,0,0,0
TXN001718,CUST1399,2024-09-28,Crypto Exchange,6306.38,Singapore,Low,Corporate,Finance,1,0,0,0,0,0,20,0
TXN001719,CUST1185,2024-03-26,NEFT,12380.4,UK,Low,Corporate,Healthcare,2,0,0,0,0,0,15,0
TXN001720,CUST1084,2024-03-18,Crypto Exchange,479808.7,Myanmar,High,Corporate,Retail Trade,13,0,1,0,0,0,85,1
TXN001721,CUST1215,2024-03-10,Cash Withdrawal,5580.11,Australia,Low,HNI,Hospitality,3,0,0,0,0,0,20,0
TXN001722,CUST1128,2024-11-09,RTGS,80066.66,USA,Low,SME,Real Estate,9,0,0,1,0,0,50,1
TXN001723,CUST1200,2024-07-19,SWIFT,90311.34,Singapore,Low,Corporate,Healthcare,2,0,0,0,0,0,15,0
TXN001724,CUST1179,2024-03-12,Cash Withdrawal,16923.57,Germany,Low,Retail,Real Estate,1,0,0,0,0,0,15,0
TXN001725,CUST1299,2024-03-13,SWIFT,24399.47,Australia,Low,Corporate,Real Estate,3,0,0,0,0,0,15,0
TXN001726,CUST1005,2024-09-25,Cash Withdrawal,21901.75,India,Low,Retail,Finance,5,0,0,0,0,0,30,0
TXN001727,CUST1338,2024-03-04,Crypto Exchange,47108.6,Singapore,Low,HNI,Import/Export,5,0,0,0,0,0,30,0
TXN001728,CUST1036,2024-07-14,Wire Transfer,10631.03,Japan,Low,SME,Import/Export,3,0,0,0,0,0,15,0
TXN001729,CUST1238,2024-12-29,Cash Deposit,407505.03,USA,Low,HNI,Finance,8,0,1,0,0,0,50,1
TXN001730,CUST1435,2024-08-09,RTGS,1158.35,Germany,Low,HNI,Retail Trade,1,0,0,0,0,0,0,0
TXN001731,CUST1442,2024-05-21,RTGS,14757.87,UK,Low,SME,Retail Trade,5,0,0,0,0,0,30,0
TXN001732,CUST1341,2024-01-07,Wire Transfer,3050.21,India,Low,SME,Import/Export,4,0,0,0,0,0,0,0
TXN001733,CUST1253,2024-12-06,SWIFT,3666.8,UK,Low,Corporate,Finance,1,0,0,0,0,0,0,0
TXN001734,CUST1423,2024-10-16,NEFT,19526.86,Germany,Low,HNI,Finance,5,0,0,0,0,0,30,0
TXN001735,CUST1473,2024-02-25,NEFT,51918.2,Singapore,Low,HNI,IT Services,1,0,0,0,0,0,15,0
TXN001736,CUST1060,2024-12-10,NEFT,8365.8,Australia,Low,Corporate,Import/Export,5,0,0,0,0,0,35,0
TXN001737,CUST1201,2024-08-13,RTGS,12877.66,Japan,Low,Retail,Import/Export,4,0,0,0,0,0,15,0
TXN001738,CUST1267,2024-11-17,Crypto Exchange,104122.4,Australia,Low,Retail,Hospitality,4,0,0,0,0,0,15,0
TXN001739,CUST1013,2024-01-13,Cash Deposit,11627.52,Australia,Low,Corporate,Finance,3,0,0,0,0,0,15,0
TXN001740,CUST1471,2024-08-21,Wire Transfer,164081.4,UK,Low,HNI,Retail Trade,16,0,0,1,0,1,65,1
TXN001741,CUST1325,2024-03-23,Crypto Exchange,200000.0,USA,Low,SME,Retail Trade,5,1,0,0,0,0,35,0
TXN001742,CUST1280,2024-06-27,SWIFT,18925.48,Japan,Low,SME,Healthcare,2,0,0,0,0,0,15,0
TXN001743,CUST1438,2024-11-11,Cash Withdrawal,577.59,Singapore,Low,Retail,Import/Export,2,0,0,0,0,0,0,0
TXN001744,CUST1156,2024-11-23,Wire Transfer,25084.68,Germany,Low,Retail,Healthcare,3,0,0,0,0,0,15,0
TXN001745,CUST1327,2024-04-13,SWIFT,14353.33,UK,Low,Corporate,Retail Trade,4,0,0,0,0,0,15,0
TXN001746,CUST1412,2024-03-22,Crypto Exchange,56085.31,USA,Low,HNI,Import/Export,3,0,0,0,0,0,15,0
TXN001747,CUST1097,2024-11-24,RTGS,390546.76,Syria,High,SME,Finance,7,0,1,1,0,0,100,1
TXN001748,CUST1134,2024-09-29,Cash Withdrawal,22242.76,UK,Low,Corporate,Healthcare,4,0,0,0,0,0,15,0
TXN001749,CUST1197,2024-05-30,RTGS,486835.37,Myanmar,High,Retail,Retail Trade,19,0,0,1,1,0,100,1
TXN001750,CUST1114,2024-08-13,Cash Deposit,147185.64,Myanmar,High,Corporate,Real Estate,5,0,0,0,0,0,65,1
TXN001751,CUST1098,2024-09-22,Crypto Exchange,6583.46,Singapore,Low,HNI,Real Estate,4,0,0,0,0,0,20,0
TXN001752,CUST1454,2024-12-27,Cash Withdrawal,1291.49,Japan,Low,HNI,Healthcare,3,0,0,0,0,0,0,0
TXN001753,CUST1134,2024-04-30,Cash Withdrawal,5922.21,UK,Low,HNI,Import/Export,5,0,0,0,0,0,35,0
TXN001754,CUST1490,2024-12-25,Crypto Exchange,2262.49,USA,Low,Corporate,Import/Export,5,0,0,0,0,0,15,0
TXN001755,CUST1049,2024-02-23,Cash Withdrawal,3392.14,Japan,Low,HNI,Finance,5,0,0,0,0,0,15,0
TXN001756,CUST1178,2024-10-21,Cash Withdrawal,19591.82,Japan,Low,Corporate,Hospitality,1,0,0,0,0,0,15,0
TXN001757,CUST1224,2024-02-03,SWIFT,99196.38,USA,Low,HNI,Finance,1,0,0,0,0,0,15,0
TXN001758,CUST1286,2024-12-27,SWIFT,14647.24,USA,Low,Retail,Import/Export,1,0,0,0,0,0,15,0
TXN001759,CUST1033,2024-01-15,Cash Withdrawal,1347.73,Australia,Low,SME,Finance,5,0,0,0,0,0,15,0
TXN001760,CUST1360,2024-12-04,Cash Deposit,15786.4,Germany,Low,Corporate,Hospitality,3,0,0,0,0,0,15,0
TXN001761,CUST1345,2024-10-18,Cash Deposit,48773.74,Japan,Low,SME,Import/Export,5,0,0,0,0,0,30,0
TXN001762,CUST1073,2024-11-08,Wire Transfer,3246.48,India,Low,SME,Retail Trade,3,0,0,0,0,0,0,0
TXN001763,CUST1396,2024-09-28,Wire Transfer,6627.44,Germany,Low,Retail,Finance,2,0,0,0,0,0,20,0
TXN001764,CUST1127,2024-01-16,Cash Deposit,8283.59,Australia,Low,Corporate,Retail Trade,4,0,0,0,0,0,20,0
TXN001765,CUST1169,2024-10-20,SWIFT,2496.52,Australia,Low,Retail,IT Services,4,0,0,0,0,0,0,0
TXN001766,CUST1195,2024-06-24,Crypto Exchange,21427.29,USA,Low,HNI,Real Estate,1,0,0,0,0,0,15,0
TXN001767,CUST1090,2024-02-16,SWIFT,6758.65,USA,Low,HNI,Import/Export,3,0,0,0,0,0,20,0
TXN001768,CUST1116,2024-02-11,RTGS,15203.77,UK,Low,SME,Healthcare,4,0,0,0,0,0,15,0
TXN001769,CUST1268,2024-02-01,NEFT,2140.43,Singapore,Low,SME,IT Services,1,0,0,0,0,0,0,0
TXN001770,CUST1048,2024-01-07,NEFT,4204.09,India,Low,Corporate,IT Services,3,0,0,0,0,0,20,0
TXN001771,CUST1014,2024-03-29,Wire Transfer,23946.37,USA,Low,SME,Retail Trade,5,0,0,0,0,0,30,0
TXN001772,CUST1274,2024-12-15,Wire Transfer,4632.03,USA,Low,Corporate,Import/Export,5,0,0,0,0,0,35,0
TXN001773,CUST1090,2024-03-31,Crypto Exchange,108060.42,Singapore,Low,HNI,Healthcare,2,0,0,0,0,0,15,0
TXN001774,CUST1227,2024-10-02,Wire Transfer,4449.49,Japan,Low,Retail,Finance,1,0,0,0,0,0,20,0
TXN001775,CUST1159,2024-12-15,Cash Withdrawal,11350.61,USA,Low,SME,IT Services,5,0,0,0,0,0,30,0
TXN001776,CUST1460,2024-11-04,Cash Deposit,32823.05,USA,Low,Retail,Hospitality,5,0,0,0,0,0,30,0
TXN001777,CUST1480,2024-07-18,NEFT,965.31,Japan,Low,HNI,Healthcare,4,0,0,0,0,0,0,0
TXN001778,CUST1342,2024-07-06,Cash Deposit,577.55,USA,Low,Retail,Import/Export,2,0,0,0,0,0,0,0
TXN001779,CUST1251,2024-01-22,SWIFT,821.82,UK,Low,Corporate,Retail Trade,1,0,0,0,0,0,0,0
TXN001780,CUST1471,2024-12-03,Crypto Exchange,53845.61,Australia,Low,HNI,Retail Trade,5,0,0,0,0,0,30,0
TXN001781,CUST1266,2024-06-13,RTGS,303348.51,Singapore,Low,Retail,Healthcare,17,0,0,0,0,1,45,1
TXN001782,CUST1149,2024-07-12,SWIFT,3541.17,India,Low,HNI,Hospitality,4,0,0,0,0,0,0,0
TXN001783,CUST1053,2024-11-08,SWIFT,7236.38,UK,Low,SME,Finance,6,0,0,1,0,1,70,1
TXN001784,CUST1460,2024-01-25,Cash Withdrawal,200000.0,Singapore,Low,Corporate,Healthcare,1,1,0,0,0,0,20,0
TXN001785,CUST1155,2024-10-02,Cash Withdrawal,9038.84,Australia,Low,HNI,Real Estate,10,0,0,0,1,1,75,1
TXN001786,CUST1095,2024-02-07,Cash Withdrawal,3475.97,Australia,Low,Corporate,Healthcare,2,0,0,0,0,0,0,0
TXN001787,CUST1292,2024-04-15,SWIFT,10687.47,Australia,Low,Retail,IT Services,1,0,0,0,0,0,15,0
TXN001788,CUST1002,2024-06-18,Crypto Exchange,81892.68,USA,Low,Corporate,Healthcare,4,0,0,0,0,0,15,0
TXN001789,CUST1190,2024-03-13,Cash Deposit,164249.08,Singapore,Low,HNI,IT Services,2,0,0,0,0,0,15,0
TXN001790,CUST1132,2024-12-29,NEFT,178484.2,Japan,Low,HNI,Healthcare,3,0,0,0,0,0,15,0
TXN001791,CUST1449,2024-01-06,RTGS,49639.86,Germany,Low,SME,Hospitality,4,0,0,0,0,0,15,0
TXN001792,CUST1431,2024-09-06,Crypto Exchange,37650.21,UK,Low,Corporate,Retail Trade,5,0,0,0,0,0,30,0
TXN001793,CUST1354,2024-08-17,RTGS,8291.56,Iran,High,HNI,IT Services,8,0,1,0,1,0,100,1
TXN001794,CUST1378,2024-12-21,RTGS,7448.89,Yemen,High,SME,Healthcare,13,0,1,1,0,0,100,1
TXN001795,CUST1284,2024-09-22,Cash Deposit,19708.21,India,Low,HNI,Real Estate,4,0,0,0,0,0,15,0
TXN001796,CUST1057,2024-07-17,Crypto Exchange,26043.97,USA,Low,Corporate,IT Services,1,0,0,0,0,0,15,0
TXN001797,CUST1412,2024-11-11,SWIFT,3544.74,UK,Low,Retail,Real Estate,4,0,0,0,0,0,0,0
TXN001798,CUST1226,2024-04-06,NEFT,2374.88,Japan,Low,Retail,Healthcare,2,0,0,0,0,0,0,0
TXN001799,CUST1022,2024-05-08,Cash Withdrawal,8062.17,USA,Low,Retail,Real Estate,3,0,0,0,0,0,20,0
TXN001800,CUST1461,2024-03-19,SWIFT,6277.47,UK,Low,Retail,Hospitality,5,0,0,0,0,0,35,0
TXN001801,CUST1094,2024-08-12,RTGS,6922.48,Singapore,Low,Corporate,Import/Export,14,0,0,1,0,1,70,1
TXN001802,CUST1209,2024-03-27,RTGS,4105.81,Australia,Low,Retail,Finance,3,0,0,0,0,0,20,0
TXN001803,CUST1073,2024-01-04,Cash Deposit,23030.65,Germany,Low,Retail,Healthcare,1,0,0,0,0,0,15,0
TXN001804,CUST1416,2024-03-02,NEFT,33960.65,Japan,Low,HNI,Retail Trade,2,0,0,0,0,0,15,0
TXN001805,CUST1018,2024-08-31,RTGS,9252.14,Singapore,Low,Retail,IT Services,4,0,0,0,0,0,20,0
TXN001806,CUST1315,2024-05-01,RTGS,74331.87,Australia,Low,HNI,Hospitality,4,0,0,0,0,0,15,0
TXN001807,CUST1176,2024-08-20,Cash Deposit,1461.86,Singapore,Low,HNI,Hospitality,3,0,0,0,0,0,0,0
TXN001808,CUST1146,2024-03-23,Cash Withdrawal,6060.28,UK,Low,Corporate,Hospitality,1,0,0,0,0,0,20,0
TXN001809,CUST1153,2024-07-29,SWIFT,2764.92,Australia,Low,Corporate,IT Services,5,0,0,0,0,0,15,0
TXN001810,CUST1205,2024-06-29,RTGS,492.85,USA,Low,Corporate,Retail Trade,4,0,0,0,0,0,0,0
TXN001811,CUST1213,2024-08-15,SWIFT,7157.95,Germany,Low,HNI,Healthcare,4,0,0,0,0,0,20,0
TXN001812,CUST1166,2024-09-28,RTGS,6750.55,USA,Low,HNI,Real Estate,2,0,0,0,0,0,20,0
TXN001813,CUST1097,2024-12-03,RTGS,78446.69,Japan,Low,Corporate,Retail Trade,5,0,0,0,0,0,30,0
TXN001814,CUST1237,2024-06-06,RTGS,20873.12,USA,Low,HNI,Import/Export,4,0,0,0,0,0,15,0
TXN001815,CUST1055,2024-11-15,Crypto Exchange,139734.39,Myanmar,High,HNI,Import/Export,17,0,0,0,0,1,80,1
TXN001816,CUST1290,2024-12-14,RTGS,1743.62,Singapore,Low,Corporate,Import/Export,2,0,0,0,0,0,0,0
TXN001817,CUST1294,2024-06-11,SWIFT,130762.61,Germany,Low,Corporate,Real Estate,2,0,0,0,0,0,15,0
TXN001818,CUST1066,2024-11-09,NEFT,50592.09,Singapore,Low,HNI,Import/Export,1,0,0,0,0,0,15,0
TXN001819,CUST1402,2024-01-05,Wire Transfer,19402.29,Japan,Low,Retail,IT Services,1,0,0,0,0,0,15,0
TXN001820,CUST1046,2024-03-18,Cash Deposit,5769.11,USA,Low,SME,Import/Export,3,0,0,0,0,0,20,0
TXN001821,CUST1185,2024-08-16,Crypto Exchange,1921.46,Germany,Low,SME,Finance,3,0,0,0,0,0,0,0
TXN001822,CUST1148,2024-10-14,Crypto Exchange,4636.38,USA,Low,SME,IT Services,2,0,0,0,0,0,20,0
TXN001823,CUST1060,2024-10-09,NEFT,364938.18,Myanmar,High,HNI,Real Estate,8,0,0,1,0,0,85,1
TXN001824,CUST1195,2024-03-28,SWIFT,313778.92,UK,Low,HNI,Hospitality,19,0,0,1,0,0,50,1
TXN001825,CUST1290,2024-07-08,Wire Transfer,41486.48,India,Low,SME,Import/Export,2,0,0,0,0,0,15,0
TXN001826,CUST1153,2024-12-08,Wire Transfer,7987.59,Iran,High,HNI,Real Estate,16,0,0,0,1,0,95,1
TXN001827,CUST1086,2024-04-08,Cash Withdrawal,136882.68,Singapore,Low,SME,Retail Trade,3,0,0,0,0,0,15,0
TXN001828,CUST1462,2024-03-26,Cash Withdrawal,82032.05,India,Low,Retail,Hospitality,2,0,0,0,0,0,15,0
TXN001829,CUST1134,2024-01-21,Cash Withdrawal,3892.18,UK,Low,HNI,Hospitality,4,0,0,0,0,0,0,0
TXN001830,CUST1170,2024-11-15,Crypto Exchange,1511.07,India,Low,Retail,Real Estate,5,0,0,0,0,0,15,0
TXN001831,CUST1194,2024-07-17,SWIFT,8194.8,UK,Low,Corporate,Hospitality,16,0,0,0,0,0,35,1
TXN001832,CUST1482,2024-10-09,Cash Withdrawal,10009.89,USA,Low,SME,Healthcare,4,0,0,0,0,0,15,0
TXN001833,CUST1042,2024-12-07,Wire Transfer,570.97,UK,Low,HNI,Healthcare,5,0,0,0,0,0,15,0
TXN001834,CUST1011,2024-02-24,Crypto Exchange,13157.56,USA,Low,Corporate,Retail Trade,1,0,0,0,0,0,15,0
TXN001835,CUST1033,2024-05-01,Crypto Exchange,438660.68,Iran,High,Corporate,Finance,15,0,0,0,1,0,90,1
TXN001836,CUST1235,2024-02-24,RTGS,6493.75,Singapore,Low,SME,Retail Trade,1,0,0,0,0,0,20,0
TXN001837,CUST1071,2024-04-05,Wire Transfer,9731.7,Somalia,High,Corporate,Healthcare,12,0,1,0,0,0,90,1
TXN001838,CUST1418,2024-11-05,SWIFT,4027.68,Australia,Low,Corporate,Healthcare,2,0,0,0,0,0,20,0
TXN001839,CUST1374,2024-09-16,Cash Deposit,740.96,India,Low,Retail,Hospitality,1,0,0,0,0,0,0,0
TXN001840,CUST1101,2024-10-21,NEFT,364985.16,India,Low,SME,Real Estate,11,0,1,0,0,1,65,1
TXN001841,CUST1303,2024-09-16,SWIFT,17507.77,Australia,Low,SME,Finance,3,0,0,0,0,0,15,0
TXN001842,CUST1128,2024-09-28,Cash Deposit,3644.41,India,Low,SME,Healthcare,3,0,0,0,0,0,0,0
TXN001843,CUST1082,2024-09-09,Wire Transfer,1401.26,UK,Low,Retail,IT Services,1,0,0,0,0,0,0,0
TXN001844,CUST1418,2024-08-16,RTGS,109.03,India,Low,HNI,IT Services,1,0,0,0,0,0,0,0
TXN001845,CUST1394,2024-11-06,RTGS,7775.46,Australia,Low,SME,Healthcare,1,0,0,0,0,0,20,0
TXN001846,CUST1372,2024-09-02,Cash Withdrawal,115656.21,UK,Low,SME,Hospitality,4,0,0,0,0,0,15,0
TXN001847,CUST1250,2024-04-07,RTGS,97918.31,USA,Low,SME,Finance,5,0,0,0,0,0,30,0
TXN001848,CUST1353,2024-08-24,SWIFT,8878.59,Germany,Low,SME,Hospitality,19,0,0,0,1,0,60,1
TXN001849,CUST1486,2024-06-11,Cash Deposit,4082.05,Germany,Low,Retail,Retail Trade,2,0,0,0,0,0,20,0
TXN001850,CUST1007,2024-12-04,Crypto Exchange,3283.55,USA,Low,HNI,Retail Trade,2,0,0,0,0,0,0,0
TXN001851,CUST1094,2024-07-19,Wire Transfer,16369.28,Germany,Low,Corporate,IT Services,2,0,0,0,0,0,15,0
TXN001852,CUST1101,2024-03-22,SWIFT,1812.43,UK,Low,Retail,Hospitality,5,0,0,0,0,0,15,0
TXN001853,CUST1097,2024-09-12,RTGS,12742.37,Germany,Low,HNI,Finance,4,0,0,0,0,0,15,0
TXN001854,CUST1081,2024-06-29,Wire Transfer,25568.6,India,Low,HNI,Healthcare,1,0,0,0,0,0,15,0
TXN001855,CUST1361,2024-03-13,Cash Withdrawal,51041.78,USA,Low,HNI,Finance,5,0,0,0,0,0,30,0
TXN001856,CUST1411,2024-01-07,SWIFT,6972.78,UK,Low,Corporate,Hospitality,2,0,0,0,0,0,20,0
TXN001857,CUST1159,2024-11-02,Wire Transfer,5969.92,USA,Low,HNI,Finance,5,0,0,0,0,0,35,0
TXN001858,CUST1371,2024-03-06,RTGS,2171.18,UK,Low,SME,Retail Trade,5,0,0,0,0,0,15,0
TXN001859,CUST1032,2024-08-01,Cash Withdrawal,2344.15,USA,Low,Retail,Hospitality,2,0,0,0,0,0,0,0
TXN001860,CUST1352,2024-11-20,Cash Withdrawal,5769.16,Germany,Low,Corporate,Retail Trade,3,0,0,0,0,0,20,0
TXN001861,CUST1295,2024-03-06,Cash Deposit,14059.42,UK,Low,SME,Healthcare,5,0,0,0,0,0,30,0
TXN001862,CUST1117,2024-05-07,Crypto Exchange,31900.5,Germany,Low,Corporate,Retail Trade,5,0,0,0,0,0,30,0
TXN001863,CUST1009,2024-07-15,Wire Transfer,2428.99,Japan,Low,SME,Finance,2,0,0,0,0,0,0,0
TXN001864,CUST1041,2024-05-16,NEFT,76041.37,India,Low,HNI,Hospitality,4,0,0,0,0,0,15,0
TXN001865,CUST1098,2024-07-05,Cash Deposit,5395.47,Japan,Low,SME,Healthcare,1,0,0,0,0,0,20,0
TXN001866,CUST1114,2024-11-13,Cash Withdrawal,7847.49,Germany,Low,Retail,Import/Export,5,0,0,0,0,0,35,0
TXN001867,CUST1139,2024-11-05,Cash Withdrawal,140026.25,USA,Low,SME,Hospitality,8,0,1,1,0,0,70,1
TXN001868,CUST1127,2024-01-06,RTGS,2641.71,UK,Low,HNI,Hospitality,3,0,0,0,0,0,0,0
TXN001869,CUST1151,2024-11-25,RTGS,213.5,Japan,Low,Retail,IT Services,4,0,0,0,0,0,0,0
TXN001870,CUST1238,2024-07-14,RTGS,317230.28,India,Low,Corporate,Hospitality,13,0,0,1,0,1,65,1
TXN001871,CUST1165,2024-06-16,Wire Transfer,30517.88,Singapore,Low,Retail,IT Services,4,0,0,0,0,0,15,0
TXN001872,CUST1161,2024-11-17,Wire Transfer,24471.53,Germany,Low,HNI,Finance,3,0,0,0,0,0,15,0
TXN001873,CUST1167,2024-06-14,Cash Withdrawal,5313.51,Singapore,Low,Retail,Healthcare,5,0,0,0,0,0,35,0
TXN001874,CUST1261,2024-12-31,RTGS,4851.26,Myanmar,High,Retail,Healthcare,8,0,0,0,0,0,70,1
TXN001875,CUST1173,2024-02-05,Cash Withdrawal,8959.65,Germany,Low,Retail,Hospitality,4,0,0,0,0,0,20,0
TXN001876,CUST1268,2024-07-21,Crypto Exchange,17569.31,Australia,Low,HNI,Healthcare,2,0,0,0,0,0,15,0
TXN001877,CUST1045,2024-02-29,Cash Deposit,777.58,Japan,Low,Corporate,Hospitality,3,0,0,0,0,0,0,0
TXN001878,CUST1028,2024-12-23,RTGS,3664.4,USA,Low,Retail,IT Services,4,0,0,0,0,0,0,0
TXN001879,CUST1112,2024-03-11,Crypto Exchange,195327.61,Australia,Low,Corporate,Real Estate,17,0,1,0,0,0,50,1
TXN001880,CUST1281,2024-10-28,Cash Deposit,26672.73,India,Low,Retail,IT Services,2,0,0,0,0,0,15,0
TXN001881,CUST1251,2024-02-11,RTGS,1234.68,Singapore,Low,Retail,Import/Export,3,0,0,0,0,0,0,0
TXN001882,CUST1424,2024-03-18,Cash Deposit,12585.96,Singapore,Low,Corporate,Hospitality,1,0,0,0,0,0,15,0
TXN001883,CUST1381,2024-07-10,NEFT,1059.05,Singapore,Low,SME,Import/Export,4,0,0,0,0,0,0,0
TXN001884,CUST1103,2024-06-16,Cash Deposit,226684.6,Germany,Low,SME,Import/Export,5,0,0,0,0,0,30,1
TXN001885,CUST1057,2024-02-24,Crypto Exchange,16311.82,Australia,Low,Retail,Hospitality,2,0,0,0,0,0,15,0
TXN001886,CUST1291,2024-12-11,RTGS,7681.25,USA,Low,SME,Retail Trade,5,0,0,0,0,0,35,0
TXN001887,CUST1184,2024-11-16,RTGS,718.6,USA,Low,HNI,IT Services,5,0,0,0,0,0,15,0
TXN001888,CUST1431,2024-01-13,NEFT,46495.42,UK,Low,SME,Real Estate,1,0,0,0,0,0,15,0
TXN001889,CUST1092,2024-07-17,SWIFT,2692.2,Australia,Low,SME,Real Estate,3,0,0,0,0,0,0,0
TXN001890,CUST1200,2024-10-14,SWIFT,2403.36,Singapore,Low,Corporate,Hospitality,3,0,0,0,0,0,0,0
TXN001891,CUST1341,2024-02-24,NEFT,10947.36,India,Low,Corporate,IT Services,1,0,0,0,0,0,15,0
TXN001892,CUST1438,2024-06-04,Wire Transfer,45385.87,Germany,Low,Retail,Import/Export,4,0,0,0,0,0,15,0
TXN001893,CUST1492,2024-07-07,Wire Transfer,1765.64,USA,Low,Corporate,IT Services,2,0,0,0,0,0,0,0
TXN001894,CUST1379,2024-08-01,Cash Withdrawal,8888.56,Australia,Low,SME,IT Services,1,0,0,0,0,0,20,0
TXN001895,CUST1017,2024-05-14,Cash Deposit,15416.98,Germany,Low,Retail,Import/Export,2,0,0,0,0,0,15,0
TXN001896,CUST1325,2024-01-08,Cash Deposit,8485.72,Yemen,High,Retail,Hospitality,13,0,1,0,0,0,90,1
TXN001897,CUST1033,2024-01-16,SWIFT,6878.25,Myanmar,High,HNI,Healthcare,5,0,0,1,1,0,100,1
TXN001898,CUST1144,2024-05-16,Crypto Exchange,22917.55,India,Low,HNI,Real Estate,3,0,0,0,0,0,15,0
TXN001899,CUST1096,2024-01-01,SWIFT,10558.24,Australia,Low,Corporate,Healthcare,1,0,0,0,0,0,15,0
TXN001900,CUST1427,2024-09-07,RTGS,4672.54,Japan,Low,HNI,Finance,2,0,0,0,0,0,20,0
TXN001901,CUST1380,2024-02-15,Cash Withdrawal,2341.66,Singapore,Low,Retail,Import/Export,3,0,0,0,0,0,0,0
TXN001902,CUST1241,2024-07-09,RTGS,9220.79,Australia,Low,Corporate,Import/Export,5,0,0,0,0,0,35,0
TXN001903,CUST1164,2024-10-24,Cash Deposit,1622.61,Germany,Low,SME,Hospitality,3,0,0,0,0,0,0,0
TXN001904,CUST1177,2024-12-10,Crypto Exchange,101.29,Japan,Low,SME,Real Estate,4,0,0,0,0,0,0,0
TXN001905,CUST1208,2024-11-04,Wire Transfer,15597.09,UK,Low,SME,Hospitality,2,0,0,0,0,0,15,0
TXN001906,CUST1183,2024-10-03,Crypto Exchange,31442.08,Japan,Low,HNI,Hospitality,2,0,0,0,0,0,15,0
TXN001907,CUST1175,2024-10-03,Cash Withdrawal,234.07,Australia,Low,Corporate,Finance,2,0,0,0,0,0,0,0
TXN001908,CUST1293,2024-04-15,Crypto Exchange,1781.84,Japan,Low,Corporate,Retail Trade,4,0,0,0,0,0,0,0
TXN001909,CUST1214,2024-01-22,NEFT,308959.07,Yemen,High,Retail,Finance,10,0,0,0,0,0,65,1
TXN001910,CUST1428,2024-09-24,SWIFT,20511.3,Australia,Low,SME,Finance,4,0,0,0,0,0,15,0
TXN001911,CUST1179,2024-02-24,Crypto Exchange,177414.34,USA,Low,HNI,Healthcare,4,0,0,0,0,0,15,0
TXN001912,CUST1355,2024-09-15,Wire Transfer,272841.31,Australia,Low,Corporate,Healthcare,14,0,1,0,0,0,50,1
TXN001913,CUST1417,2024-01-16,Wire Transfer,5638.77,Australia,Low,Corporate,IT Services,7,0,1,0,1,0,80,1
TXN001914,CUST1005,2024-07-10,SWIFT,8359.81,USA,Low,SME,Import/Export,3,0,0,0,0,0,20,0
TXN001915,CUST1301,2024-10-30,NEFT,2718.94,India,Low,HNI,Healthcare,4,0,0,0,0,0,0,0
TXN001916,CUST1255,2024-05-10,Wire Transfer,6158.91,Australia,Low,SME,Import/Export,4,0,0,0,0,0,20,0
TXN001917,CUST1196,2024-10-27,RTGS,63723.88,Singapore,Low,Retail,Hospitality,3,0,0,0,0,0,15,0
TXN001918,CUST1350,2024-01-20,SWIFT,3074.98,Germany,Low,HNI,IT Services,1,0,0,0,0,0,0,0
TXN001919,CUST1278,2024-11-19,Cash Deposit,2443.56,India,Low,Retail,IT Services,4,0,0,0,0,0,0,0
TXN001920,CUST1172,2024-01-18,SWIFT,3928.0,UK,Low,Corporate,Finance,3,0,0,0,0,0,0,0
TXN001921,CUST1360,2024-07-29,NEFT,1939.15,India,Low,HNI,Real Estate,1,0,0,0,0,0,0,0
TXN001922,CUST1303,2024-02-05,SWIFT,9740.09,Singapore,Low,Retail,Finance,2,0,0,0,0,0,20,0
TXN001923,CUST1356,2024-11-30,NEFT,92690.17,Australia,Low,HNI,Retail Trade,1,0,0,0,0,0,15,0
TXN001924,CUST1060,2024-05-30,SWIFT,13155.81,Japan,Low,HNI,Real Estate,2,0,0,0,0,0,15,0
TXN001925,CUST1307,2024-12-17,Wire Transfer,9104.72,Syria,High,SME,Hospitality,12,0,1,0,0,0,90,1
TXN001926,CUST1022,2024-06-23,Cash Deposit,5549.54,Japan,Low,SME,Real Estate,5,0,0,0,0,0,35,0
